ARRIVAL TIME	INTERARRIVAL TIME	DATA (BYTES)
17956	0	37
17966	10	0
17972	6	0
17977	5	0
17979	2	512
17990	11	512
17991	1	0
17993	2	0
17994	1	5
17995	1	512
17995	0	0
17995	0	0
17996	1	512
17996	0	15
17996	0	512
17996	0	0
17997	1	512
17997	0	60
18000	3	0
18000	0	0
18001	1	256
18002	1	0
18003	1	15
18005	2	0
18006	1	0
18014	8	37
18015	1	32
18016	1	512
18019	3	512
18019	0	0
18020	1	512
18020	0	5
18021	1	512
18021	0	512
18022	1	28
18022	0	512
18023	1	512
18023	0	176
18024	1	0
18025	1	30
18025	0	0
18026	1	512
18028	2	512
18030	2	512
18030	0	0
18031	1	3
18032	1	0
18036	4	0
18036	0	0
18037	1	0
18037	0	212
18038	1	0
18040	2	536
18040	0	512
18041	1	8
18042	1	512
18043	1	536
18043	0	512
18044	1	416
18045	1	0
18045	0	0
18047	2	512
18047	0	13
18048	1	0
18050	2	512
18051	1	512
18054	3	62
18056	2	0
18062	6	0
18064	2	36
18068	4	6
18069	1	0
18071	2	0
18075	4	45
18076	1	0
18078	2	0
18080	2	512
18081	1	512
18082	1	512
18082	0	481
18083	1	0
18083	0	512
18087	4	512
18087	0	512
18087	0	0
18087	0	5
18087	0	0
18088	1	512
18088	0	512
18089	1	512
18089	0	275
18090	1	512
18090	0	60
18090	0	3
18091	1	512
18091	0	0
18091	0	323
18092	1	0
18093	1	85
18093	0	0
18094	1	512
18094	0	0
18095	1	0
18097	2	0
18099	2	0
18102	3	0
18104	2	0
18104	0	275
18115	11	0
18118	3	512
18119	1	0
18121	2	512
18122	1	512
18123	1	512
18129	6	0
18129	0	0
18129	0	3
18130	1	256
18133	3	0
18135	2	512
18137	2	0
18139	2	5
18139	0	0
18141	2	512
18141	0	0
18141	0	512
18142	1	512
18142	0	512
18145	3	13
18146	1	0
18148	2	38
18150	2	0
18150	0	0
18155	5	0
18156	1	0
18157	1	0
18158	1	512
18158	0	512
18159	1	0
18159	0	512
18160	1	512
18167	7	0
18167	0	38
18171	4	0
18173	2	512
18174	1	512
18174	0	512
18196	22	5
18197	1	0
18198	1	0
18201	3	512
18202	1	512
18206	4	0
18206	0	3
18213	7	13
18215	2	0
18216	1	512
18216	0	512
18217	1	212
18217	0	402
18218	1	0
18219	1	0
18221	2	0
18222	1	512
18223	1	512
18223	0	0
18224	1	0
18227	3	512
18228	1	42
18229	1	13
18229	0	0
18231	2	39
18232	1	5
18234	2	34
18235	1	480
18236	1	0
18240	4	0
18242	2	512
18244	2	0
18246	2	60
18247	1	5
18250	3	0
18251	1	48
18252	1	512
18253	1	512
18258	5	512
18259	1	0
18261	2	15
18264	3	0
18264	0	3
18264	0	0
18264	0	40
18267	3	0
18269	2	512
18269	0	0
18273	4	3
18276	3	512
18277	1	512
18277	0	0
18280	3	0
18280	0	15
18292	12	0
18292	0	0
18294	2	40
18294	0	0
18308	14	15
18311	3	15
18312	1	35
18316	4	13
18319	3	35
18322	3	5
18325	3	0
18327	2	15
18329	2	0
18330	1	42
18331	1	0
18331	0	0
18334	3	512
18334	0	212
18335	1	512
18340	5	0
18341	1	0
18342	1	8
18342	0	212
18345	3	0
18346	1	0
18346	0	0
18346	0	512
18347	1	512
18347	0	512
18348	1	512
18348	0	5
18350	2	512
18350	0	512
18351	1	512
18351	0	512
18354	3	50
18357	3	27
18359	2	512
18359	0	512
18360	1	512
18360	0	512
18361	1	0
18361	0	512
18363	2	512
18364	1	512
18364	0	512
18364	0	117
18364	0	5
18365	1	512
18366	1	0
18367	1	3
18380	13	0
18382	2	512
18382	0	5
18383	1	424
18383	0	0
18384	1	0
18384	0	0
18386	2	512
18386	0	512
18386	0	512
18390	4	0
18392	2	5
18396	4	0
18396	0	36
18400	4	536
18402	2	536
18403	1	0
18405	2	512
18405	0	0
18406	1	512
18406	0	512
18407	1	0
18409	2	76
18409	0	5
18413	4	13
18413	0	0
18413	0	0
18414	1	3
18415	1	512
18415	0	39
18415	0	512
18416	1	512
18417	1	0
18417	0	0
18419	2	512
18419	0	0
18421	2	512
18422	1	512
18422	0	512
18423	1	0
18423	0	0
18424	1	0
18425	1	3
18426	1	512
18428	2	512
18429	1	512
18429	0	512
18430	1	5
18430	0	397
18440	10	0
18440	0	0
18441	1	256
18442	1	256
18443	1	0
18444	1	0
18446	2	512
18461	15	512
18462	1	512
18462	0	393
18464	2	0
18467	3	6
18472	5	0
18472	0	0
18473	1	5
18474	1	256
18474	0	256
18479	5	44
18484	5	15
18484	0	0
18492	8	13
18495	3	512
18495	0	512
18496	1	512
18496	0	36
18496	0	47
18498	2	0
18499	1	0
18500	1	0
18502	2	512
18502	0	512
18503	1	512
18503	0	212
18504	1	0
18504	0	0
18504	0	6
18505	1	3
18507	2	293
18508	1	50
18508	0	293
18512	4	0
18513	1	13
18515	2	0
18517	2	512
18519	2	15
18521	2	38
18523	2	39
18528	5	37
18529	1	0
18534	5	5
18538	4	37
18540	2	0
18543	3	0
18547	4	0
18549	2	512
18549	0	512
18554	5	0
18556	2	512
18559	3	8
18566	7	0
18567	1	5
18570	3	512
18570	0	512
18571	1	512
18571	0	187
18573	2	5
18576	3	13
18577	1	47
18582	5	38
18586	4	512
18587	1	512
18588	1	512
18588	0	5
18588	0	512
18589	1	512
18589	0	512
18590	1	117
18593	3	0
18593	0	0
18597	4	512
18597	0	512
18597	0	0
18598	1	0
18600	2	512
18601	1	512
18601	0	512
18602	1	0
18604	2	0
18604	0	256
18605	1	512
18605	0	512
18606	1	512
18607	1	512
18607	0	0
18607	0	512
18608	1	423
18608	0	0
18609	1	512
18610	1	0
18610	0	0
18610	0	0
18611	1	0
18612	1	3
18613	1	0
18615	2	15
18617	2	34
18619	2	512
18621	2	512
18622	1	512
18622	0	512
18622	0	212
18623	1	0
18623	0	512
18624	1	512
18624	0	512
18625	1	512
18625	0	0
18625	0	512
18626	1	0
18627	1	512
18627	0	512
18628	1	512
18638	10	0
18639	1	0
18640	1	256
18640	0	256
18640	0	0
18641	1	0
18641	0	3
18644	3	512
18644	0	0
18644	0	0
18645	1	512
18645	0	512
18645	0	5
18646	1	512
18647	1	512
18648	1	512
18649	1	512
18649	0	0
18649	0	512
18650	1	512
18651	1	512
18651	0	512
18651	0	5
18657	6	0
18660	3	13
18664	4	41
18666	2	512
18666	0	0
18667	1	512
18668	1	512
18668	0	0
18669	1	3
18670	1	0
18671	1	212
18672	1	0
18673	1	0
18674	1	3
18684	10	8
18688	4	50
18691	3	0
18697	6	24
18700	3	512
18701	1	512
18701	0	512
18702	1	512
18702	0	296
18705	3	0
18706	1	0
18708	2	512
18709	1	0
18709	0	0
18711	2	212
18714	3	0
18729	15	0
18732	3	0
18732	0	512
18732	0	0
18733	1	512
18734	1	512
18734	0	512
18740	6	0
18742	2	5
18745	3	0
18745	0	15
18747	2	0
18747	0	43
18748	1	512
18749	1	512
18750	1	512
18751	1	512
18751	0	512
18752	1	0
18752	0	13
18752	0	13
18753	1	0
18757	4	512
18757	0	361
18758	1	39
18766	8	0
18766	0	5
18769	3	31
18770	1	1
18773	3	1
18784	11	39
18787	3	0
18799	12	15
18803	4	0
18804	1	40
18804	0	0
18805	1	0
18809	4	15
18813	4	0
18814	1	39
18815	1	512
18817	2	0
18819	2	536
18820	1	536
18820	0	0
18820	0	0
18822	2	212
18822	0	0
18824	2	536
18824	0	6
18825	1	536
18825	0	0
18826	1	536
18827	1	3
18828	1	45
18836	8	512
18837	1	512
18838	1	317
18838	0	0
18838	0	0
18839	1	13
18840	1	512
18842	2	0
18848	6	6
18851	3	0
18853	2	0
18853	0	0
18854	1	256
18855	1	256
18855	0	0
18856	1	15
18856	0	0
18857	1	0
18859	2	326
18859	0	0
18860	1	326
18864	4	37
18867	3	0
18870	3	512
18871	1	512
18873	2	15
18874	1	42
18874	0	0
18875	1	0
18877	2	0
18877	0	512
18880	3	0
18881	1	512
18882	1	512
18882	0	512
18883	1	256
18883	0	0
18885	2	512
18888	3	0
18899	11	0
18901	2	512
18902	1	512
18902	0	0
18903	1	3
18904	1	512
18904	0	512
18905	1	512
18906	1	512
18906	0	0
18906	0	512
18907	1	512
18908	1	0
18909	1	0
18910	1	0
18911	1	512
18911	0	15
18915	4	0
18915	0	43
18915	0	0
18916	1	512
18916	0	38
18918	2	0
18921	3	48
18922	1	0
18924	2	512
18925	1	512
18926	1	512
18926	0	512
18927	1	512
18927	0	512
18928	1	512
18928	0	512
18929	1	13
18929	0	0
18931	2	0
18933	2	3
18936	3	0
18941	5	0
18950	9	15
18953	3	8
18953	0	44
18958	5	0
18962	4	57
18965	3	0
18966	1	0
18969	3	5
18972	3	0
18978	6	512
18979	1	512
18979	0	316
18984	5	0
18985	1	0
18988	3	0
18989	1	512
18990	1	512
18991	1	0
18993	2	53
19006	13	0
19007	1	3
19007	0	0
19010	3	0
19012	2	512
19012	0	256
19012	0	13
19016	4	0
19017	1	212
19019	2	0
19020	1	0
19020	0	3
19028	8	15
19029	1	512
19030	1	0
19030	0	15
19033	3	38
19034	1	42
19034	0	42
19037	3	329
19038	1	0
19049	11	0
19050	1	0
19051	1	212
19053	2	512
19053	0	0
19054	1	512
19055	1	512
19055	0	512
19056	1	512
19056	0	512
19057	1	512
19058	1	512
19058	0	512
19059	1	512
19059	0	0
19059	0	0
19060	1	0
19061	1	512
19061	0	0
19066	5	0
19069	3	15
19073	4	512
19073	0	512
19074	1	186
19074	0	512
19075	1	512
19075	0	512
19076	1	512
19076	0	512
19076	0	5
19085	9	0
19085	0	15
19088	3	36
19090	2	0
19091	1	5
19092	1	13
19094	2	38
19094	0	41
19099	5	0
19102	3	0
19109	7	0
19111	2	512
19121	10	0
19123	2	512
19124	1	512
19132	8	15
19133	1	0
19139	6	0
19140	1	37
19140	0	256
19141	1	0
19145	4	0
19146	1	0
19147	1	512
19151	4	55
19152	1	0
19156	4	0
19157	1	0
19162	5	0
19165	3	0
19166	1	536
19167	1	0
19167	0	0
19168	1	512
19168	0	15
19169	1	512
19169	0	536
19170	1	512
19170	0	562
19171	1	512
19171	0	512
19171	0	37
19172	1	512
19172	0	512
19173	1	512
19173	0	15
19173	0	49
19173	0	0
19174	1	0
19176	2	5
19176	0	5
19180	4	512
19180	0	512
19182	2	0
19183	1	512
19183	0	0
19183	0	512
19183	0	398
19185	2	0
19185	0	0
19185	0	0
19189	4	15
19191	2	0
19194	3	212
19194	0	40
19195	1	512
19197	2	0
19199	2	512
19200	1	38
19201	1	0
19205	4	0
19207	2	0
19207	0	0
19209	2	512
19210	1	512
19210	0	512
19210	0	0
19211	1	512
19211	0	512
19212	1	512
19213	1	512
19213	0	512
19221	8	0
19221	0	15
19222	1	0
19227	5	0
19229	2	512
19230	1	512
19230	0	512
19231	1	512
19231	0	512
19231	0	34
19232	1	512
19233	1	512
19233	0	512
19240	7	512
19240	0	35
19241	1	512
19242	1	512
19242	0	0
19242	0	131
19244	2	0
19249	5	0
19252	3	0
19254	2	0
19255	1	0
19256	1	0
19258	2	0
19259	1	512
19260	1	512
19261	1	512
19261	0	512
19262	1	512
19262	0	512
19263	1	512
19263	0	5
19263	0	0
19264	1	0
19267	3	0
19268	1	512
19270	2	512
19270	0	24
19270	0	0
19272	2	0
19276	4	256
19277	1	8
19284	7	5
19288	4	42
19289	1	8
19290	1	0
19292	2	0
19292	0	256
19293	1	256
19294	1	0
19296	2	512
19301	5	0
19301	0	15
19301	0	15
19302	1	15
19302	0	8
19303	1	0
19303	0	0
19305	2	35
19308	3	0
19311	3	0
19313	2	5
19315	2	0
19315	0	0
19317	2	0
19318	1	512
19318	0	512
19319	1	512
19320	1	512
19320	0	512
19321	1	512
19321	0	512
19322	1	512
19322	0	0
19322	0	512
19323	1	512
19327	4	212
19329	2	0
19330	1	512
19331	1	512
19331	0	212
19331	0	27
19333	2	256
19333	0	8
19334	1	39
19334	0	256
19340	6	0
19342	2	0
19344	2	512
19344	0	15
19345	1	0
19346	1	3
19348	2	39
19351	3	13
19352	1	0
19355	3	39
19362	7	41
19363	1	0
19365	2	512
19367	2	5
19368	1	0
19371	3	512
19372	1	512
19373	1	512
19373	0	512
19374	1	423
19376	2	15
19380	4	0
19381	1	5
19381	0	212
19382	1	0
19384	2	512
19386	2	38
19388	2	0
19404	16	0
19404	0	15
19404	0	0
19405	1	0
19406	1	512
19406	0	0
19406	0	0
19406	0	392
19410	4	0
19412	2	512
19412	0	0
19413	1	434
19416	3	0
19417	1	0
19418	1	0
19419	1	0
19419	0	3
19421	2	0
19421	0	38
19423	2	0
19423	0	0
19423	0	3
19424	1	0
19425	1	512
19425	0	0
19427	2	512
19427	0	512
19427	0	512
19428	1	512
19428	0	512
19429	1	512
19430	1	512
19430	0	15
19433	3	53
19435	2	512
19436	1	486
19441	5	15
19441	0	0
19442	1	3
19444	2	42
19450	6	0
19457	7	0
19458	1	512
19459	1	512
19459	0	0
19459	0	512
19460	1	512
19460	0	512
19461	1	512
19462	1	512
19463	1	0
19464	1	0
19466	2	0
19467	1	15
19468	1	512
19470	2	8
19473	3	47
19475	2	0
19475	0	0
19477	2	256
19480	3	0
19480	0	0
19482	2	15
19483	1	0
19483	0	5
19486	3	0
19487	1	3
19491	4	38
19491	0	5
19492	1	0
19494	2	512
19494	0	0
19496	2	0
19499	3	512
19499	0	512
19500	1	512
19500	0	512
19501	1	512
19501	0	512
19502	1	0
19502	0	512
19502	0	512
19503	1	512
19503	0	0
19503	0	224
19503	0	3
19504	1	0
19505	1	256
19505	0	256
19508	3	0
19508	0	0
19508	0	212
19509	1	3
19514	5	0
19515	1	0
19518	3	0
19520	2	0
19522	2	536
19522	0	512
19522	0	0
19523	1	24
19524	1	536
19525	1	15
19528	3	0
19531	3	512
19532	1	512
19533	1	512
19533	0	512
19534	1	512
19534	0	512
19535	1	512
19535	0	15
19536	1	512
19536	0	512
19536	0	15
19538	2	512
19538	0	0
19538	0	260
19540	2	0
19540	0	92
19545	5	34
19546	1	0
19546	0	47
19549	3	512
